1534.71458649899,372.114089918685,0.869824737753319,22234.986267756,144126.2910544,21705.512769701,6912.58368461815,53183.1332304059,0.247109300498102,244.381303582642,15,7
1709.48515715014,1429.20942294595,0.377032805420111,9057.50594806414,237184.290202908,20713.0446816277,6596.51104510436,87521.8783036561,0.107111592448895,272.211012285054,1,0
155.407096367451,56.255714975352,0.780018356234638,89.0799969168197,194326.3059273,21177.5950212926,6744.45701315051,71707.1239584133,0.221596123930295,24.7463529247533,9,4
622.538023990322,1277.83689492981,0.707654784437045,3361.18030904872,104643.561393973,42815.9201281463,13635.6433529128,38613.860292979,0.201038291033251,99.130258597185,10,23
936.536371563775,514.438271889908,0.866501130748153,24729.486353361,27519.8814949838,28219.718605209,8987.17153032134,10154.9378210272,0.246165093962543,149.129995471939,14,2
3972.34632464966,1523.23761711945,0.061360906675624,17474.1946908519,209232.890248931,3666.26304078483,1167.59969451746,77207.7085789413,0.017432075760121,632.539223670328,3,24
637.618014069887,715.242055702213,0.613093034819951,14505.401257348,91508.5599828138,6839.94274780475,2178.32571586138,33766.9963036213,0.174174157619304,101.531530902848,6,13
3172.24423463651,1411.33360427815,0.570407472407648,7715.22234079091,37955.9669701574,44585.4877539021,14199.1999216249,14005.8918709068,0.162047577388536,505.13443226696,13,8
1027.88472880106,106.938269598107,0.443385988064596,21342.977194902,190742.949348777,11759.782325989,3745.15360700287,70384.8521582203,0.125961928427442,163.675912229468,2,7
3617.20113058181,473.384095515299,0.479859714708806,22861.2608553032,38720.9613994413,13756.9542924228,4381.19563452955,14288.1776381702,0.136323782587729,575.987441175447,7,2
1424.52465949049,649.77606423687,0.2022432933911,11999.2788643937,158979.654069016,38687.1405499797,12320.7453980827,58664.0789922568,0.057455481077017,226.835136861543,5,24
1451.8974963,2664.37198052082,0.179275019712528,18384.6861903805,20991.10634486,22935.6329687017,7304.34170977761,7745.79569921033,0.050930403327423,231.19386883758,18,12
1386.73861278102,3559.75944107997,0.745534250285182,18626.2638797587,193280.210467266,24369.217352785,7760.89724610987,71321.1108735299,0.211799502921927,220.818250442838,6,9
761.706290799447,3081.76046361384,0.664190344677609,12992.9514213865,120836.333515216,29701.6593161814,9459.12717075841,44589.0529576443,0.188690438828866,121.290810636855,8,13
933.08585843136,1451.78399033222,0.598288257073501,20143.6526526181,152009.007071449,8584.60409441619,2733.95034854019,56091.88452821,0.169968254850426,148.580550705631,7,7
569.989624709601,672.98124290286,0.419740495573787,21355.0335682517,45141.0563683153,38831.1427014114,12366.6059558635,16657.2163720721,0.119244458969826,90.7626790938855,2,9
484.387102489149,710.918639137813,0.431398267475869,22125.6913441559,28093.0668572415,43418.7514369462,13827.6278461612,10366.4453347755,0.122556325987463,77.1317042180174,4,12
2766.29518147616,3058.33780217161,0.927245574655084,1887.67212783881,134613.06877297,33255.7041690153,10590.9885888584,49672.719104417,0.263422038254285,440.492863292382,6,24
2550.08152864272,3900.61548990875,0.096360771744812,6579.89324879316,87739.1506164843,30470.5331935723,9703.99146292112,32376.0703381861,0.027375219245685,406.063937681962,16,20
1872.2209892327,3503.06425347628,0.275807233581821,17463.5973856984,26454.1211876422,39234.6632587714,12495.1156875068,9761.66833492332,0.078354327722108,298.124361342787,14,15
3499.1510377969,1119.93391759508,0.375658448770538,24866.9707666997,142762.677027552,3806.27972692684,1212.19099583657,52679.9546227129,0.106721150218903,557.189655700143,17,14
3229.20793334115,3355.85591299491,0.345167893665285,1147.89385597625,16118.9381956341,33469.0302173807,10658.9268208219,5947.94767366572,0.098059060700365,514.205084926935,17,2
2706.3812595386,3521.36783766503,0.614464389948367,17137.177399466,54233.3070056734,5995.97183952632,1909.54517182367,20012.2904079976,0.174563747144422,430.952429862834,16,21
1828.65965762254,2598.14504614232,0.979357561817943,19524.7515714704,41801.6879355791,40233.4687052457,12813.2065940273,15424.9770979997,0.278226580061916,291.187843570468,15,8
3702.56980897578,677.301158636525,0.849809449707427,7844.52135671003,170241.606207885,2934.99370448751,934.711370855895,62819.7808885184,0.241423139121428,589.581179773213,12,24
1497.69948895484,3353.94405247389,0.220000303987581,24000.8545932204,207366.654054957,920.892410988836,293.277837894534,76519.0605368845,0.062500086360108,238.487179769879,13,12
1099.59772820554,1278.00402018239,0.770527609452478,12874.8216812286,81289.0223235966,38521.359824189,12267.9489885952,29995.9491968991,0.218899889048999,175.095179650564,2,4
3092.52915077675,1560.10535790249,0.459874952831461,243.809847752502,100492.231881195,12250.9237420878,3901.5680707286,37082.0043842048,0.130646293418029,492.440947575916,14,11
149.264547832835,234.232151454266,0.574357463074629,10104.3867789552,255130.711510158,18925.5998237658,6027.26109037127,94144.1739889882,0.16316973382802,23.7682401007699,0,22
1163.20115040249,3263.47465602061,0.918437938608274,23191.3327028448,64232.2748764577,15064.5180102929,4797.61720073022,23701.9464488774,0.260919868922805,185.223113121416,3,0
3762.53188992164,2968.93365110202,0.399806992683345,22823.2280036758,219927.592120643,17185.8943419483,5473.21475858226,81154.0930334476,0.113581532012314,599.129281834656,2,8
1048.27867430453,824.796478244599,0.839441817783434,12594.3720390226,270516.412436739,13209.0239988252,4206.69554102713,99821.5544047007,0.238477789143021,166.923355780976,8,9
2614.04602033954,2049.92735981072,0.199725059518134,17454.1759295768,161921.999829032,34617.6706338887,11024.7358706652,59749.8154350672,0.056740073726743,416.249366296105,4,11
2752.40213065151,807.102077943119,0.071916097564717,18411.0436528082,88142.3669807098,2280.61475107176,726.310430277631,32524.8586644686,0.020430709535431,438.280594052788,16,21
2112.21613311563,785.209351512185,0.683768437128809,4605.20645210129,276460.270469757,38962.2724299113,12408.3670158953,102014.85995194,0.194252396911593,336.340148585291,12,14
666.330694430994,2680.12453741625,0.576452318989441,4866.80006439149,198465.101304069,34017.7302273474,10833.6720469259,73234.3547247487,0.163764863349273,106.103613762897,4,14
823.666901362046,2518.72137507361,0.27628155975755,20574.9469555976,149655.692864291,16654.7491623985,5304.06024280207,55223.5029019524,0.078489079476577,131.157149898415,5,23
1444.01495954188,1184.6980284344,0.771763775219881,1166.77253120884,185696.714093852,14843.0609251631,4727.08946661245,68522.7727283587,0.219251072505648,229.93868782514,14,21
3227.63832872708,991.861966156505,0.359639100327403,2513.96447625218,218148.529616932,32884.5002578689,10472.7707827608,80497.612404772,0.102170198956649,513.955147886478,6,9
2631.6329004466,2364.14818658402,0.48236011378855,10059.4877551686,4259.63445047446,3795.32092304524,1208.70093090613,1571.82083043338,0.137034123235384,419.049824911879,7,9
2653.44610251875,1191.66701412404,0.1931294770696,524.93510189361,33862.4206390957,33460.0759251079,10656.0751353847,12495.358169408,0.054866328712955,422.523264732285,10,4
1896.6353657881,1704.66903494451,0.82391852195124,17758.5961291814,139079.413579143,5701.15771380246,1815.65532286703,51320.816818872,0.234067761917966,302.012000921672,5,19
1139.18339165738,1251.68541654311,0.514271401202526,21254.0183575958,200374.711036162,31144.0884349479,9918.49950157576,73939.0077624214,0.146099829887081,181.398629244806,4,0
3873.2951915619,3376.63147255482,0.295196107128569,12584.7512409303,16872.860899188,33830.092654399,10773.9148580889,6226.1479332797,0.083862530434253,616.76675024871,8,9
1960.76886554284,2237.77408339931,0.967099799670009,19929.4305394401,84395.4912785389,4877.41582189755,1553.3171407317,31142.2477042579,0.274744261269889,312.224341646949,11,13
1464.16021869456,548.331782524971,0.671647088295536,20977.754884293,286556.163565351,7121.58733669765,2268.02144480817,105740.281758432,0.190808831902141,233.146531639261,9,19
3521.70053200645,399.741360091743,0.982034244168489,2842.68447470637,47489.0121887062,13208.931712455,4206.66615046338,17523.6207338399,0.27898700118423,560.780339491473,17,25
3996.85634763649,3276.89332916575,0.015207574903542,1145.50765264288,274840.987241325,28622.5375014509,9115.45780300984,101417.338465434,0.004320333779415,636.44209357269,5,10
1378.38046964155,984.529582825778,0.698936015792212,19596.9564847052,3967.700690008,33656.0276141259,10718.4801318872,1464.09619557491,0.198561368122788,219.487335930183,4,14
946.66296132722,1916.21239520724,0.553522547558474,6343.34157701682,63528.9902977632,12443.8977198509,3963.02475154487,23442.4318441931,0.157250723738203,150.742509765481,2,6
1773.03232853854,889.155275937964,0.292108534992024,12277.9524921436,212925.4365995,40.8071281030535,12.9959006697623,78570.2718079336,0.082985379259098,282.329988620787,13,23
107.844030793869,3341.5129370726,0.481463224796387,11585.6537161828,176656.208342177,27961.3034112605,8904.87369785366,65186.7927461908,0.136779325226246,17.1726163684505,15,5
3128.64084095233,1890.49756069721,0.481850471512405,8360.6733867264,174154.220978559,33707.6936607764,10734.9342868715,64263.55017659,0.136889338497842,498.191216712154,3,22
2977.34696094843,1966.10431183045,0.716998552923815,19425.9600090707,83303.6001480847,25586.4669280745,8148.55634652054,30739.3358480017,0.203692770716993,474.099834545928,18,22
3213.16750556199,1272.20371703424,0.202883765053049,23951.930912706,115358.850945759,6008.15035417229,1913.4236796727,42567.8416774019,0.057637433253707,511.650876681845,10,23
163.018994608035,1238.02623485612,0.897567706781846,8117.30196830612,25607.4109320227,38871.0172438318,12379.3048547235,9449.22912620764,0.254990825790297,25.9584386318527,17,4
1475.88192656974,3533.30242660977,0.083976035977045,10972.8128927108,82987.8684300911,41147.6318163856,13104.341342798,30622.8296790004,0.02385682840257,235.013045632124,3,21
661.94690607803,2465.69383357455,0.70603475556542,11913.0546605986,62561.706008771,43112.3685923523,13730.0536918319,23085.5003722402,0.200578055558358,105.40555829268,7,16
44.8387740221167,2809.40878185978,0.612953232192252,8903.71398276863,171928.038043477,4146.33171245757,1320.48780651515,63442.0804588476,0.174134440963708,7.13993216912686,6,10
2081.26505939173,3157.93453082255,0.611569227088464,7104.38392527585,50753.8254824545,36455.3352473797,11609.9793781464,18728.3488865146,0.173741257695586,331.411633661103,9,0
973.19979973954,3488.17644533172,0.89608228112649,9244.10989676325,274744.125238271,42790.2477133772,13627.4674246424,101381.596028882,0.25456882986548,154.968120977634,14,1
2130.57355899288,345.472616350558,0.350688671018851,3791.15125134497,234550.52863328,5943.34189635703,1892.78404342581,86550.010565786,0.099627463357628,339.263305572115,12,12
3018.89114061581,110.186888565471,0.745656267018655,10363.2747065127,184930.917848702,40364.689335423,12854.9966036379,68240.1910880819,0.211834166766663,480.715149779588,15,21
2682.05345924364,2245.16677081166,0.261453110079707,14153.2209800143,167032.617632135,32865.3214808236,10466.662891982,61635.6522627804,0.07427645172719,427.078576312682,16,10
296.63086931848,2555.70533359221,0.112746660653352,16306.2692186308,288628.904128689,31864.7391078422,10148.0060853001,106505.130674793,0.032030301321975,47.2342148596306,14,5
