0 	0.827142151760153
0 	0.6044595910412887
0 	0.7916340858282026
0 	0.16080518180592987
0 	0.611222921705038
0 	0.2555087295500818
0 	0.5681507664364468
0 	0.05990570219972058
0 	0.6644434078306367
0 	0.11293577405861703
0 	0.06152372321587048
0 	0.35250697207600584
0 	0.3226701829081975
0 	0.43339115381458776
0 	0.2280744262436838
0 	0.7219848389339433
0 	0.23527698971402375
0 	0.2850245335200196
0 	0.4107047877448165
0 	0.2008356196164621
0 	0.3711921802697385
0 	0.4234822657253734
0 	0.4876482027124213
0 	0.4234822657253734
0 	0.5750985220664769
0 	0.6734047730095499
0 	0.7355892648444824
0 	0.7137899092959652
0 	0.3873972469024071
0 	0.24042033264833723
0 	0.1663411647259707
0 	0.1663411647259707
0 	0.2850245335200196
0 	0.3683741846950643
0 	0.17375784896208155
0 	0.43636290738886574
0 	0.7219848389339433
0 	0.46745878087292836
0 	0.23527698971402375
0 	0.17202866439941822
0 	0.17786913865061538
0 	0.44335359557308707
0 	0.2768503833164947
0 	0.06891755391553003
0 	0.21414010746535972
0 	0.27120595352357546
0 	0.26328216986315905
0 	0.48056205121673834
0 	0.08848560476699129
0 	0.2555087295500818
1 	0.5681507664364468
1 	0.2850245335200196
1 	0.842216416418616
1 	0.5280820469827786
1 	0.6302728469340095
1 	0.9325162813331325
1 	0.062225621463076315
1 	0.8823445035377085
1 	0.670739773835188
1 	0.891663414209465
1 	0.6489254823470298
1 	0.5552119758821265
1 	0.7510275470993321
1 	0.23310831157247616
1 	0.2933421288888426
1 	0.6044595910412887
1 	0.6302728469340095
1 	0.9585115007613662
1 	0.9342800686704079
1 	0.3226701829081975
1 	0.7982301827889998
1 	0.22102862644325694
1 	0.9390780973389883
1 	0.5078780077620866
1 	0.7379344573081708
1 	0.8750078631067137
1 	0.4704701704107932
1 	0.44335359557308707
1 	0.5651814720676593
1 	0.8658845001112441
1 	0.897024614730928
1 	0.9712637967845552
1 	0.5651814720676593
1 	0.517987379389242
1 	0.40385540386469254
1 	0.9435470013187671
1 	0.5780506539476005
1 	0.594744923406366
1 	0.3970432858350056
1 	0.7916340858282026
1 	0.7219848389339433
1 	0.7916340858282026
1 	0.2850245335200196
1 	0.7658513560779588
1 	0.7379344573081708
1 	0.7137899092959652
1 	0.4876482027124213
1 	0.6302728469340095
1 	0.5310944974701136
1 	0.35250697207600584
